Buyer Address,Buyer Name,Trade Count,Trade Collection,Trade NFT,Trade Price,Trade Date,Featured Date 
0x5684dfb90d3839c8fe6b852d19c653bca145274d,crypt0dad,1,Dario De Siena Digital,The Third Eye -  150/150 Edition,0.155,2021-05-21T12:42:20.674579,2021-05-31T00:46:05
0x802debc52e025461a592069f05a3df386ee67187,Jerseyborn,1,Dario De Siena Digital,The Third Eye -  150/150 Edition,0.15,2021-05-21T11:28:59.757736,2021-05-31T00:46:05
0xfe5573c66273313034f7ff6050c54b5402553716,Cole,1,Dario De Siena Digital,The Third Eye -  150/150 Edition,0.15,2021-05-21T10:59:43.035989,2021-05-31T00:46:05
0xe519e5eb81f92bf19ecfc7e5d9c6418cd8c2e0b9,boujee,1,Dario De Siena Digital,The Third Eye -  150/150 Edition,0.145,2021-05-21T08:15:36.492241,2021-05-31T00:46:05
0xee2de5e50c9be109615db3d00a4c1f4ec7a030d3,wearetheg,1,Dario De Siena Digital,The Third Eye -  150/150 Edition,0.145,2021-05-21T07:09:22.746057,2021-05-31T00:46:05
0xe2d128323cf7560a6e7a82726d7b425aedc7a556,Abranches,1,Dario De Siena Digital,The Third Eye -  150/150 Edition,0.145,2021-05-21T06:49:23.316305,2021-05-31T00:46:05
0x4ccc0aa065a37a3589e2db6e165d2f8f522e9fa2,archannair,1,Dario De Siena Digital,The Third Eye -  150/150 Edition,0.14,2021-05-21T06:46:17.329419,2021-05-31T00:46:05
0xda555b5c3abb6b73e382632dde3a4b5275ffbdbd,whiskey595,1,Dario De Siena Digital,The Third Eye -  150/150 Edition,0.194,2021-05-21T02:29:00.365788,2021-05-31T00:46:05
0x1d52f101b0826815a96b892dba99e7865796996c,user13,1,Dario De Siena Digital,The Third Eye -  150/150 Edition,0.096,2021-05-21T02:11:35.138775,2021-05-31T00:46:05
0x6ccc566d56645b2867baa22db0eacc7532548e4a,dani-san,1,Dario De Siena Digital,The Third Eye -  150/150 Edition,0.096,2021-05-21T01:59:44.577276,2021-05-31T00:46:05
0x2ac0633ae6308e0d54891aba30b7e70faef5b0ac,TheMinotaur,1,Dario De Siena Digital,The Third Eye -  150/150 Edition,0.096,2021-05-21T01:59:44.462259,2021-05-31T00:46:05
0xb15fdc1e6573b46d65d2e7b0bfa6c882db45caeb,spagdawgDFS,1,Dario De Siena Digital,The Third Eye -  150/150 Edition,0.096,2021-05-16T14:58:29.467130,2021-05-31T00:46:05
0x25412f5b99cf0addf22aea69c81071279a6fc6e2,mirae1,1,Dario De Siena Digital,The Third Eye -  150/150 Edition,0.096,2021-05-15T04:22:27.489336,2021-05-31T00:46:05
0x0b496b39602fb463292562b3e86f5383ec152abb,GoldTooth,1,Dario De Siena Digital,The Third Eye -  150/150 Edition,0.096,2021-05-05T05:39:54.509056,2021-05-31T00:46:05
0xc34b13eb5d122b7a0b7052edf3eeda70db670244,Afroeddy,1,Dario De Siena Digital,The Third Eye -  150/150 Edition,0.095,2021-05-02T06:43:02.970336,2021-05-31T00:46:05
0x7f873ec58d567e78a2c1dca322cbdb6d490ccb7d,BobbyZoo-BA,1,Dario De Siena Digital,The Third Eye -  150/150 Edition,0.05,2021-05-01T12:55:13.368702,2021-05-31T00:46:05
0x97c0dbcb62f0579b34d2223e1b22a029f352513d,nft0x97c0,1,Dario De Siena Digital,The Third Eye -  150/150 Edition,0.093,2021-04-28T05:01:24.912885,2021-05-31T00:46:05
0xb7f4e738bb0b85ad1ecef26a2a733dc899da500e,nettra,1,Dario De Siena Digital,The Third Eye -  150/150 Edition,0.09,2021-04-25T12:41:55.086538,2021-05-31T00:46:05
0xba7238afa9e50d07d42f083ed2c20105aba66209,ejlerskov_digital_collectibles,1,Dario De Siena Digital,The Third Eye -  150/150 Edition,0.09,2021-04-25T11:32:10.107880,2021-05-31T00:46:05
0xe8a48d600fc6b5a8ca5817ba5625f139a9793460,ytopp,1,Dario De Siena Digital,The Third Eye -  150/150 Edition,0.09,2021-04-25T09:46:09.078412,2021-05-31T00:46:05
0xa5019c1d0ceefff54bc89f07dc53126861c76aba,erikmherter,1,Dario De Siena Digital,The Third Eye -  150/150 Edition,0.085,2021-04-25T00:00:25.791562,2021-05-31T00:46:05
0xabd5c00dfa3ee341f2f7a94a5bfd3f1a16efafb2,Landy_NFTlove,1,Dario De Siena Digital,The Third Eye -  150/150 Edition,0.085,2021-04-24T23:26:53.236979,2021-05-31T00:46:05
0x9b7b4604d54de691fd8e61c0d7c2d70d94ca983e,nzero,1,Dario De Siena Digital,The Third Eye -  150/150 Edition,0.08,2021-04-24T20:23:29.291359,2021-05-31T00:46:05
0x844fa4379f3c92f79b32f92574ed3694c2b7b49c,JepettO,1,Dario De Siena Digital,The Third Eye -  150/150 Edition,0.078,2021-04-24T11:52:37.692328,2021-05-31T00:46:05
0x335055cd1d4eafe238cee71c9a7a121909c0b558,BlackCarbon,1,Dario De Siena Digital,The Third Eye -  150/150 Edition,0.078,2021-04-24T09:26:55.339336,2021-05-31T00:46:05
0x6091a224ec0e8bae16125603d179d9fce7aad641,SpaceBuddha42,1,Dario De Siena Digital,The Third Eye -  150/150 Edition,0.078,2021-04-24T09:24:25.947059,2021-05-31T00:46:05
0xf271fca7f2896c43db0251676c5bfc61e6e51042,pedrostar,1,Dario De Siena Digital,The Third Eye -  150/150 Edition,0.078,2021-04-24T09:15:09.817795,2021-05-31T00:46:05
0xafc3b4a393ab5bfb5d7a905141ce3a7351f55ae3,_itissoroush_,1,Dario De Siena Digital,The Third Eye -  150/150 Edition,0.078,2021-04-24T06:47:55.486390,2021-05-31T00:46:05
0x30dcdf808bb9313e54c577859e7f41197677831c,ReginaWamba,1,Dario De Siena Digital,The Third Eye -  150/150 Edition,0.076,2021-04-23T06:43:48.830196,2021-05-31T00:46:05
